#separator:tab
#html:true
#notetype column:1
#deck column:2
#front column:3
#back column:4
#tags column:5
Basic	Beber::Verb Tenses	I drink	yo bebo	Beber Present Indicative
Basic	Beber::Preterit::Indicative	We drank the juice together after the worship service ended and stayed at the table so long that the janitor had to ask us to leave because what was happening in the room was too good to interrupt simply because the official service had ended.	Bebimos el jugo juntos después de que terminó el servicio de adoración y permanecimos en la mesa tanto tiempo que el conserje tuvo que pedirnos que nos fuéramos porque lo que ocurría en el cuarto era demasiado bueno para interrumpirlo simplemente porque el servicio oficial había terminado.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	They drank from a well that the church had dug fifteen years before and as they drank they knew they were drinking from an answered prayer that had taken years to arrive and that their patience in waiting had been the vessel in which the provision was eventually carried.	Bebieron de un pozo que la iglesia había excavado quince años antes y mientras bebían sabían que estaban bebiendo de una oración respondida que había tardado años en llegar y que su paciencia en esperar había sido el recipiente en el que la provisión fue finalmente llevada.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	I drank the broth and prayed for the person who made it and asked God to bless them with the same warmth that they had offered me in that cup because generosity given in the name of love deserves to be returned in the name of the same.	Bebí el caldo y oré por la persona que lo hizo y le pedí a Dios que los bendijera con la misma calidez que me habían ofrecido en esa taza porque la generosidad dada en el nombre del amor merece ser devuelta en el nombre del mismo.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	You drank with the congregation on the night when the church shared communion by candlelight during the power outage and said afterward that it was the most profound communion service you had ever attended because the darkness made the light of the moment visible in a way that ordinary convenience had always obscured.	Bebiste con la congregación la noche en que la iglesia compartió la comunión a la luz de las velas durante el corte de luz y dijiste después que fue el servicio de comunión más profundo al que jamás habías asistido porque la oscuridad hizo visible la luz del momento de una manera que la comodidad ordinaria siempre había oscurecido.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	She drank the water her friend brought to her in the hospital and the simplicity of the gift made her understand more clearly than any theology lecture had ever managed that love expressed in a cup of water to someone who needs it is among the clearest languages available to any human being.	Bebió el agua que su amiga le trajo al hospital y la simplicidad del regalo le hizo entender más claramente de lo que cualquier conferencia de teología había logrado que el amor expresado en una taza de agua a alguien que la necesita es uno de los lenguajes más claros disponibles para cualquier ser humano.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	He drank the water offered by the child who had walked a long way to give it to him and he received it as if it were the most precious thing he had been given all day because in the economy of the kingdom it was.	Bebió el agua ofrecida por el niño que había caminado un largo camino para dársela y la recibió como si fuera la cosa más preciosa que le habían dado en todo el día porque en la economía del reino lo era.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	We drank the hot chocolate at the church Christmas gathering and what made the moment beautiful was not the chocolate or the warmth of the room but the fact that the people in that room had chosen to be present to each other rather than merely present at an event.	Bebimos el chocolate caliente en la reunión navideña de la iglesia y lo que hizo hermoso el momento no fue el chocolate o el calor del cuarto sino el hecho de que las personas en ese cuarto habían elegido estar presentes los unos para los otros en lugar de meramente presentes en un evento.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	They drank together from a single cup at the wedding ceremony and what began as a cultural tradition carried within it a theology of covenant that the young couple would spend the rest of their lives learning to live into.	Bebieron juntos de una sola copa en la ceremonia de boda y lo que comenzó como una tradición cultural llevaba dentro de ella una teología del pacto que la joven pareja pasaría el resto de su vida aprendiendo a vivir.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	I drank my morning water and asked God to fill me with everything I needed for the day and found that the day unfolded differently on the mornings I remembered to ask than on the mornings I moved directly into the world without pausing to make that request.	Bebí mi agua de la mañana y le pedí a Dios que me llenara con todo lo que necesitaba para el día y encontré que el día se desarrollaba diferente en las mañanas que recordaba pedir que en las mañanas que me movía directamente al mundo sin pausar para hacer esa petición.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	You drank the communion cup with your child for the first time after their baptism and the experience of sharing something you had shared alone for years with someone you loved was one of the most precise pictures of what the kingdom of God is like that you had ever experienced.	Bebiste la copa de la comunión con tu hijo por primera vez después de su bautismo y la experiencia de compartir algo que habías compartido solo durante años con alguien que amabas fue una de las imágenes más precisas de cómo es el reino de Dios que jamás habías experimentado.	Beber Preterit Indicative
Basic	Beber::Imperfect::Indicative	I used to drink from the same cup as the community I served because I believed then and believe still that the minister who shares the conditions of the people they serve carries a different kind of authority than the one who maintains a comfortable distance.	Bebía de la misma copa que la comunidad a la que servía porque creía entonces y creo todavía que el ministro que comparte las condiciones de las personas a las que sirve lleva un tipo diferente de autoridad que el que mantiene una distancia cómoda.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	You used to drink tea while reading Scripture in the morning and the combination of the warm cup and the open Bible became a signal to your body and soul alike that this time was different from all the other time in the day.	Bebías té mientras leías las Escrituras en la mañana y la combinación de la taza caliente y la Biblia abierta se convirtió en una señal para tu cuerpo y tu alma por igual de que este tiempo era diferente de todo el otro tiempo en el día.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	She used to drink from the stream that ran past the house where her grandmother lived and in that memory held the way that childhood encounters with creation can form a trust in God's provision that sustains a person through every drought that comes in later life.	Bebía del arroyo que corría junto a la casa donde vivía su abuela y en ese recuerdo sostenía la manera en que los encuentros de la infancia con la creación pueden formar una confianza en la provisión de Dios que sostiene a una persona a través de cada sequía que llega en la vida posterior.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	He used to drink water between every hour of work as a reminder to his body that it was dependent and to his soul that dependence was not weakness but the honest acknowledgment of what was always already true.	Bebía agua entre cada hora de trabajo como recordatorio para su cuerpo de que era dependiente y para su alma de que la dependencia no era debilidad sino el reconocimiento honesto de lo que siempre ya era verdad.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	We used to drink juice at the children's Sunday school party every month and the children looked forward to it all year because they had learned that something prepared with love and shared with others was the basic grammar of the kingdom of God.	Bebíamos jugo en la fiesta de la escuela dominical infantil cada mes y los niños lo esperaban todo el año porque habían aprendido que algo preparado con amor y compartido con otros era la gramática básica del reino de Dios.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	They used to drink from the same water filter at the ministry house and the shared daily dependence on the same simple provision was part of what formed the team's sense of equality and mutual belonging.	Bebían del mismo filtro de agua en la casa ministerial y la dependencia diaria compartida en la misma provisión simple era parte de lo que formaba el sentido del equipo de igualdad y pertenencia mutua.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	I used to drink water from the spring near the village church and there was something about drinking from a spring that had been providing for the community for generations that made every act of drinking feel like a participation in a larger story.	Bebía agua del manantial cerca de la iglesia del pueblo y había algo en beber de un manantial que había estado proveyendo a la comunidad durante generaciones que hacía que cada acto de beber se sintiera como una participación en una historia más grande.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	You used to drink warm milk before bed with your children and pray with them in the quiet before sleep and those ten minutes at the end of each day formed something in each of those children that the busier hours never could have reached.	Bebías leche caliente antes de dormir con tus hijos y orabas con ellos en el silencio antes del sueño y esos diez minutos al final de cada día formaron algo en cada uno de esos hijos que las horas más ocupadas nunca habrían podido alcanzar.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	She used to drink chamomile tea after the prayer meeting to help her body unwind from the spiritual intensity of the intercession because she had learned that caring for the body after intense spiritual engagement was itself a form of stewardship and not a retreat from the sacred.	Bebía té de manzanilla después de la reunión de oración para ayudar a su cuerpo a relajarse de la intensidad espiritual de la intercesión porque había aprendido que cuidar el cuerpo después de un compromiso espiritual intenso era en sí mismo una forma de mayordomía y no una retirada de lo sagrado.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	He used to drink from the thermos of coffee that his wife packed for him every morning and in the act of drinking it while driving to work thought about the thousand small acts of love that had accumulated over twenty years of marriage into something too large to ever measure.	Bebía del termo de café que su esposa le empacaba cada mañana y en el acto de beberlo mientras conducía al trabajo pensaba en los miles de pequeños actos de amor que se habían acumulado durante veinte años de matrimonio en algo demasiado grande para medir.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	We used to drink lemonade at the church summer picnic every year and that annual gathering had become one of the most reliable markers of the congregation's identity — a moment when they collectively remembered who they were to each other and why they kept choosing to remain.	Bebíamos limonada en el picnic de verano de la iglesia cada año y esa reunión anual se había convertido en uno de los marcadores más confiables de la identidad de la congregación — un momento en que colectivamente recordaban quiénes eran los unos para los otros y por qué seguían eligiendo permanecer.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	They used to drink the coffee from the local beans grown in the area where they served and in drinking it learned something about the economy and culture of the community that no book had been able to teach them.	Bebían el café de los granos locales cultivados en el área donde servían y al beberlo aprendían algo sobre la economía y la cultura de la comunidad que ningún libro había podido enseñarles.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	I used to drink from the river on the camping trips our church took every summer and those days away from the city produced in me a sense of dependence on God's creation that the city's infrastructure always worked to conceal.	Bebía del río en los campamentos que tomaba nuestra iglesia cada verano y esos días lejos de la ciudad produjeron en mí un sentido de dependencia de la creación de Dios que la infraestructura de la ciudad siempre trabajaba para ocultar.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	You used to drink slowly and deliberately because you had decided that the act of drinking was a practice of presence and that a person who could not be present to the water in their hand could not be expected to be present to God or to people either.	Bebías despacio y deliberadamente porque habías decidido que el acto de beber era una práctica de presencia y que una persona que no podía estar presente al agua en su mano no podía esperarse que estuviera presente a Dios o a las personas tampoco.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	She used to drink the herbal tea her grandmother made for every kind of ailment and while the specific remedy was not always medically validated the love and attention that accompanied it was its own form of healing that no prescription could replace.	Bebía el té de hierbas que su abuela preparaba para cada tipo de dolencia y mientras que el remedio específico no siempre estaba validado médicamente el amor y la atención que lo acompañaban eran su propia forma de sanidad que ninguna prescripción podía reemplazar.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	He used to drink a cup of water in the middle of the night when anxiety woke him and use the quiet of the kitchen and the simplicity of the water as a re-entry point into prayer before returning to sleep.	Bebía una taza de agua en medio de la noche cuando la ansiedad lo despertaba y usaba el silencio de la cocina y la simplicidad del agua como un punto de reentrada a la oración antes de volver a dormir.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	We used to drink tea together after the bible study ended because the formal study needed a more informal landing and the conversations that happened over the tea were where the teaching found its application in the actual lives the group was living.	Bebíamos té juntos después de que terminaba el estudio bíblico porque el estudio formal necesitaba un aterrizaje más informal y las conversaciones que ocurrían sobre el té eran donde la enseñanza encontraba su aplicación en las vidas reales que el grupo estaba viviendo.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	They used to drink the water from the clay pot that kept it cool in the heat and the simple technology of that pot was a reminder that the wisdom of how to live well in a particular place is always most present in the people who have lived there longest.	Bebían el agua de la olla de barro que la mantenía fresca en el calor y la simple tecnología de esa olla era un recordatorio de que la sabiduría de cómo vivir bien en un lugar particular siempre está más presente en las personas que han vivido allí más tiempo.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	I used to drink fresh coconut water from the vendor near the church on hot days and the taste of it was so completely associated with that particular time of ministry that even now the taste of coconut water carries me back to those years with a clarity that nothing else provides.	Bebía agua de coco fresca del vendedor cerca de la iglesia en los días calurosos y el sabor de ella estaba tan completamente asociado con esa época particular de ministerio que incluso ahora el sabor del agua de coco me lleva de vuelta a esos años con una claridad que nada más proporciona.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	You used to drink from the well of worship every Sunday morning and carry what you received there through the week in a way that was more than just a memory of what happened and was closer to a reservoir you had been given to draw from when the week ran dry.	Bebías del pozo de la adoración cada domingo por la mañana y llevabas lo que recibías allí a través de la semana de una manera que era más que solo un recuerdo de lo que había ocurrido y estaba más cerca de un reservorio que te habían dado para sacar cuando la semana se secaba.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	She used to drink the same brand of coffee as her mentor because she had admired the ritual of watching her mentor prepare it in the morning and the ritual became a way of continuing the mentorship even when the mentor was not present.	Bebía la misma marca de café que su mentora porque había admirado el ritual de ver a su mentora prepararlo en la mañana y el ritual se convirtió en una manera de continuar la mentoría incluso cuando la mentora no estaba presente.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	He used to drink water from the tap when he woke up each morning and as he drank he would pray for the country whose water infrastructure made that small daily act of provision so ordinary as to be invisible — a miracle dressed in the clothing of routine.	Bebía agua del grifo cuando se despertaba cada mañana y mientras bebía oraba por el país cuya infraestructura de agua hacía que ese pequeño acto diario de provisión fuera tan ordinario como para ser invisible — un milagro vestido con la ropa de la rutina.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	We used to drink water between songs during the worship rehearsal and the breaks were as important as the music because a team that rests together also plays together with a coherence that comes from having been present to each other in the ordinary moments.	Bebíamos agua entre canciones durante el ensayo de adoración y los descansos eran tan importantes como la música porque un equipo que descansa juntos también toca juntos con una coherencia que viene de haberse estado presentes el uno para el otro en los momentos ordinarios.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	They used to drink from the same water source as the animals they cared for and find in that shared dependence on the same provision a kind of equality with the creation that formed in them a gentleness toward it that more comfortable lives never produced.	Bebían de la misma fuente de agua que los animales que cuidaban y encontraban en esa dependencia compartida de la misma provisión una especie de igualdad con la creación que formaba en ellos una gentileza hacia ella que las vidas más cómodas nunca producían.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	I used to drink in silence whenever I needed to think and the discipline of sitting with a cup without reaching for my phone taught me more about the experience of prayer than any book I read during that same period.	Bebía en silencio cuando necesitaba pensar y la disciplina de sentarme con una taza sin alcanzar mi teléfono me enseñó más sobre la experiencia de la oración que cualquier libro que leí durante ese mismo período.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	You used to drink the communion juice with your eyes open and looking at the people around you because you believed that the table was meant to be received in the presence of the community and not in private devotion separated from the body.	Bebías el jugo de la comunión con los ojos abiertos y mirando a las personas a tu alrededor porque creías que la mesa debía recibirse en la presencia de la comunidad y no en devoción privada separada del cuerpo.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	She used to drink peppermint tea when she was anxious and pray over the cup before she drank it because she had found that physical comfort and spiritual attention together were more effective than either one practiced separately.	Bebía té de menta cuando estaba ansiosa y oraba sobre la taza antes de beberla porque había encontrado que el consuelo físico y la atención espiritual juntos eran más efectivos que cualquiera de los dos practicados por separado.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	He used to drink tea with the homeless man who came to the church every Tuesday morning and in those conversations learned more about the kingdom of God than he had learned in the three years of seminary that preceded them.	Bebía té con el hombre sin hogar que venía a la iglesia cada martes por la mañana y en esas conversaciones aprendió más sobre el reino de Dios de lo que había aprendido en los tres años de seminario que les precedieron.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	We used to drink from the river near the camp every morning during the youth retreat and the children who drank that week learned something about the gift of creation that changed how they thought about the grocery store water they drank at home for the rest of their lives.	Bebíamos del río cerca del campamento cada mañana durante el retiro de jóvenes y los niños que bebieron esa semana aprendieron algo sobre el regalo de la creación que cambió cómo pensaban sobre el agua del supermercado que bebían en casa por el resto de sus vidas.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	They used to drink the water their mother brought them after school as if it were something precious and looking back the only thing that made it precious was the hands that carried it and the love that had motivated the carrying.	Bebían el agua que su madre les traía después de la escuela como si fuera algo precioso y mirando atrás lo único que la hacía preciosa eran las manos que la llevaban y el amor que había motivado el llevarla.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	I used to drink the water from the church fountain between services and in those quiet moments between the public gatherings found a private refreshment that prepared me for the next encounter with the people I was called to serve that day.	Bebía el agua de la fuente de la iglesia entre servicios y en esos momentos tranquilos entre las reuniones públicas encontraba un refresco privado que me preparaba para el próximo encuentro con las personas a las que estaba llamado a servir ese día.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	You used to drink orange juice every morning and thank God for the simple gift of a body that could taste and receive and process the gift of fruit and in that practice discovered that gratitude for the small gifts always prepares the heart to receive the larger ones.	Bebías jugo de naranja cada mañana y agradecías a Dios por el simple regalo de un cuerpo que podía saborear y recibir y procesar el regalo de la fruta y en esa práctica descubriste que la gratitud por los pequeños regalos siempre prepara el corazón para recibir los más grandes.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	She used to drink the same tea her mother had drunk for sixty years and in continuing the practice honored not only the woman who had given her life but the long chain of women before her who had probably held the same cup with the same hands in the same morning light.	Bebía el mismo té que su madre había bebido durante sesenta años y al continuar la práctica honraba no solo a la mujer que le había dado la vida sino a la larga cadena de mujeres antes de ella que probablemente habían sostenido la misma taza con las mismas manos a la misma luz de la mañana.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	He used to drink deeply from the wisdom of the older pastors in his network and carry what he received from them into his own congregation as living water that had passed through people whose faithfulness had already proven its reliability over decades.	Bebía profundamente de la sabiduría de los pastores mayores en su red y llevaba lo que recibía de ellos a su propia congregación como agua viva que había pasado a través de personas cuya fidelidad ya había probado su confiabilidad durante décadas.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	We used to drink the same coffee and eat the same simple food as the people we served in the rural community and the equality of that table produced in the community a trust toward us that no demonstration of competence or resource could have earned as quickly.	Bebíamos el mismo café y comíamos la misma comida simple que las personas a las que servíamos en la comunidad rural y la igualdad de esa mesa produjo en la comunidad una confianza hacia nosotros que ninguna demostración de competencia o recurso podría haber ganado tan rápidamente.	Beber Imperfect Indicative
Basic	Beber::Imperfect::Indicative	They used to drink water from the creek that ran along the edge of the property where the retreat center was and the simple act of drinking from a source they could see changed their relationship to water and through it to every other form of provision they usually received invisibly.	Bebían agua del arroyo que corría a lo largo del borde de la propiedad donde estaba el centro de retiro y el simple acto de beber de una fuente que podían ver cambió su relación con el agua y a través de ella con cada otra forma de provisión que usualmente recibían de manera invisible.	Beber Imperfect Indicative
Basic	Beber::Preterit::Indicative	I drank the cold water on the hot afternoon after planting in the garden and felt in my body the kind of simple gratitude for provision that the psalms describe as the natural response of anyone who has genuinely experienced need and then received what they needed.	Bebí el agua fría en la tarde calurosa después de plantar en el jardín y sentí en mi cuerpo el tipo de simple gratitud por la provisión que los salmos describen como la respuesta natural de cualquiera que ha experimentado genuinamente la necesidad y luego recibió lo que necesitaba.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	You drank the herbal tea your doctor recommended when you were sick and found that following their guidance was its own form of stewardship of the body God had given you and that receiving care gracefully was as important as offering it.	Bebiste el té de hierbas que tu médico recomendó cuando estabas enfermo y descubriste que seguir su guía era su propia forma de mayordomía del cuerpo que Dios te había dado y que recibir el cuidado con gracia era tan importante como ofrecerlo.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	She drank the water and then read the passage again more slowly and found that the second reading with a calmer body was entirely different from the first and that the body and the soul are less separate than the church had sometimes taught her to believe.	Bebió el agua y luego leyó el pasaje de nuevo más despacio y encontró que la segunda lectura con un cuerpo más tranquilo era completamente diferente de la primera y que el cuerpo y el alma son menos separados de lo que la iglesia a veces le había enseñado a creer.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	He drank from every glass that was offered to him at the feast because he understood that to refuse a gift was to dishonor the giver and that the culture's table hospitality was the primary language through which love was being communicated to him.	Bebió de cada vaso que le fue ofrecido en el banquete porque entendía que rechazar un regalo era deshonrar al dador y que la hospitalidad de la mesa de la cultura era el idioma principal a través del cual el amor le estaba siendo comunicado.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	We drank the fresh juice at the breakfast table during the family vacation and my daughter said that it tasted like vacation and she was right because the taste of a thing carries the memory of the moment and that moment was full of the kind of ease that ordinary life rarely allows.	Bebimos el jugo fresco en la mesa del desayuno durante las vacaciones familiares y mi hija dijo que sabía a vacaciones y tenía razón porque el sabor de una cosa lleva el recuerdo del momento y ese momento estaba lleno del tipo de facilidad que la vida ordinaria raramente permite.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	They drank the soup and bread that the family brought over when the baby arrived and in that simple act of being fed by others learned something about community that the hardest and most helpless moments teach with a clarity that comfortable seasons never produce.	Bebieron la sopa y el pan que la familia trajo cuando llegó el bebé y en ese simple acto de ser alimentados por otros aprendieron algo sobre la comunidad que los momentos más difíciles y más indefensos enseñan con una claridad que las temporadas cómodas nunca producen.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	I drank the hot cider at the harvest festival and felt the season change in my body and was grateful that the world was designed to move in seasons and that there was a time for everything and that my job was not to resist the season but to receive it.	Bebí la sidra caliente en el festival de la cosecha y sentí el cambio de estación en mi cuerpo y agradecí que el mundo fuera diseñado para moverse en estaciones y que hubiera un tiempo para todo y que mi trabajo no fuera resistir la estación sino recibirla.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	You drank the water offered by the stranger and the small act of trust required to receive it from an unknown hand was exactly the kind of trust that the journey was designed to form in you.	Bebiste el agua ofrecida por el extraño y el pequeño acto de confianza requerido para recibirla de una mano desconocida era exactamente el tipo de confianza que el viaje fue diseñado para formarte.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	She drank the water from the fountain in the city square after the service and as she stood in the square she understood for the first time what it meant to be sent into the world and not away from it.	Bebió el agua de la fuente en la plaza de la ciudad después del servicio y mientras estaba en la plaza entendió por primera vez lo que significaba ser enviada al mundo y no alejada de él.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	He drank the first sip slowly and sat with the taste and decided that the discipline of savoring was itself a spiritual practice because any creature that cannot attend to the gift in front of them is not prepared to attend to anything larger.	Bebió el primer sorbo despacio y se sentó con el sabor y decidió que la disciplina de saborear era en sí misma una práctica espiritual porque cualquier criatura que no puede atender al regalo ante ellos no está preparada para atender a nada más grande.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	We drank together before the long journey and remembered every other group of people who had gathered at a table before a journey and sent each other into the world with the same mixture of love and commission that we carried in us.	Bebimos juntos antes del largo viaje y recordamos a cada otro grupo de personas que se habían reunido en una mesa antes de un viaje y se enviaban mutuamente al mundo con la misma mezcla de amor y misión que llevábamos en nosotros.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	They drank the welcome drink at the entrance to the conference and the hospitality of the receiving changed the whole atmosphere of the event from a meeting into something closer to a gathering and the difference between those two things turned out to matter a great deal.	Bebieron la bebida de bienvenida en la entrada de la conferencia y la hospitalidad de la recepción cambió toda la atmósfera del evento de una reunión a algo más cercano a una congregación y la diferencia entre esas dos cosas resultó importar mucho.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	I drank the water from the canteen and shared what remained with the next person in line because the provision was limited and the need was collective and choosing to conserve for others was the natural expression of the love that the trip was teaching me to practice.	Bebí el agua de la cantimplora y compartí lo que quedaba con la siguiente persona en la fila porque la provisión era limitada y la necesidad era colectiva y elegir conservar para otros era la expresión natural del amor que el viaje me estaba enseñando a practicar.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	You drank the cup of water handed to you by someone who disagreed with you on nearly everything and receiving it from them without hesitation was one of the small acts of grace that changed the quality of the entire relationship.	Bebiste el vaso de agua que te entregó alguien con quien estabas en desacuerdo en casi todo y recibirlo de ellos sin vacilar fue uno de los pequeños actos de gracia que cambió la calidad de toda la relación.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	She drank the hot tea and breathed and let the warmth of the cup anchor her to the present moment and in the present moment found the kind of rest that the past and the future had been conspiring all day to prevent her from reaching.	Bebió el té caliente y respiró y dejó que el calor de la taza la anclara al momento presente y en el momento presente encontró el tipo de descanso que el pasado y el futuro habían estado conspirando todo el día para evitar que alcanzara.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	He drank the communion wine for the first time at his confirmation and said afterward that the taste of it was different from what he expected and that many things about God were different from what he expected and that this was the best news he had yet received.	Bebió el vino de la comunión por primera vez en su confirmación y dijo después que el sabor era diferente de lo que esperaba y que muchas cosas sobre Dios eran diferentes de lo que esperaba y que esta era la mejor noticia que había recibido hasta ahora.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	We drank from the stream and prayed over it and were grateful for water that came directly from the mountain and had not been treated or packaged and carried something in it that felt like the world before the world got complicated.	Bebimos del arroyo y oramos sobre él y agradecimos el agua que venía directamente de la montaña y no había sido tratada ni empaquetada y llevaba en ella algo que sentía como el mundo antes de que el mundo se complicara.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	They drank the water the missionary brought from the clean source and in drinking it received not only the water but the years of work that had made the clean source possible and the love that had motivated every step of that work.	Bebieron el agua que el misionero trajo de la fuente limpia y al beberla recibieron no solo el agua sino los años de trabajo que habían hecho posible la fuente limpia y el amor que había motivado cada paso de ese trabajo.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	I drank the lemonade at the outdoor worship gathering and the heat and the drink and the music and the gathered people all combined into something that exceeded any single element of it and I understood why the psalms describe the gathered community as beautiful.	Bebí la limonada en la reunión de adoración al aire libre y el calor y la bebida y la música y las personas reunidas se combinaron en algo que superó cualquier elemento individual de ella y entendí por qué los salmos describen a la comunidad reunida como hermosa.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	You drank the water they gave you in the emergency room and when the person brought it they smiled at you and the combination of the water and the smile was enough to make you feel cared for in a moment that had felt entirely uncared-for until then.	Bebiste el agua que te dieron en la sala de emergencias y cuando la persona lo trajo te sonrió y la combinación del agua y la sonrisa fue suficiente para hacerte sentir cuidado en un momento que se había sentido completamente descuidado hasta entonces.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	She drank the warm broth and prayed for the friend who had made it and asked God to bless the hands that had stirred it and the heart that had decided to bring it and the whole chain of love that had connected their lives.	Bebió el caldo caliente y oró por la amiga que lo había hecho y le pidió a Dios que bendijera las manos que lo habían revuelto y el corazón que había decidido traerlo y toda la cadena de amor que había conectado sus vidas.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	He drank from the well that his ancestors had dug and the water tasted exactly as he imagined their water had tasted and the continuity of provision across generations filled him with a gratitude that was not only personal but historical.	Bebió del pozo que sus antepasados habían excavado y el agua sabía exactamente como imaginaba que había sabido el agua de ellos y la continuidad de la provisión a través de las generaciones lo llenó de una gratitud que no era solo personal sino histórica.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	We drank the coffee before the early morning prayer meeting and the combination of the coffee and the darkness of the hour and the gathering of people who had chosen to come despite every other option available to them created an atmosphere that the hours of ordinary daylight rarely managed.	Bebimos el café antes de la reunión de oración temprana por la mañana y la combinación del café y la oscuridad de la hora y la reunión de personas que habían elegido venir a pesar de cada otra opción disponible para ellos creó una atmósfera que las horas de la luz del día ordinaria raramente lograban.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	They drank the juice the children squeezed themselves at the family gathering and the effort the children had put into it made the juice taste like more than just fruit and everyone who drank it knew they were also tasting the love of small hands doing their best.	Bebieron el jugo que los niños exprimieron ellos mismos en la reunión familiar y el esfuerzo que los niños habían puesto en él hizo que el jugo sabiera más que solo fruta y todos los que lo bebieron sabían que también estaban saboreando el amor de las manos pequeñas haciendo lo mejor que podían.	Beber Preterit Indicative
Basic	Beber::Preterit::Indicative	I drank the water by the road and rested a moment and gave myself the grace of stopping before I needed to because I had finally learned that the body is a gift and that a steward of a gift does not run it into the ground but tends it with the same care they would give to anything entrusted to them.	Bebí el agua al lado del camino y descansé un momento y me di la gracia de detenerme antes de necesitarlo porque finalmente había aprendido que el cuerpo es un regalo y que un mayordomo de un regalo no lo agota sino que lo cuida con el mismo cuidado que daría a cualquier cosa que se le confíe.	Beber Preterit Indicative
