#separator:tab
#html:true
#notetype column:1
#deck column:2
#front column:3
#back column:4
#tags column:5
Basic	Aprender::Verb Tenses	I learn	yo aprendo	Aprender Present Indicative
Basic	Aprender::Conditional	You would learn what the Sermon on the Mount is actually asking of you if you tried to live it for a single week.	Aprenderías lo que el Sermón del Monte realmente te pide si intentaras vivirlo durante una sola semana.	Aprender Conditional
Basic	Aprender::Conditional	She would learn to let go of control if she practiced entrusting one worry to God before getting out of bed each morning.	Aprendería a soltar el control si practicara entregar una preocupación a Dios antes de levantarse de la cama cada mañana.	Aprender Conditional
Basic	Aprender::Conditional	He would learn what the church is truly for if he served its most broken members for an entire year without flinching.	Aprendería para qué es verdaderamente la iglesia si sirviera a sus miembros más quebrantados durante todo un año sin vacilar.	Aprender Conditional
Basic	Aprender::Conditional	We would learn more about prayer by praying than by reading every book on prayer ever published.	Aprenderíamos más sobre la oración al orar que al leer todos los libros sobre oración que se hayan publicado.	Aprender Conditional
Basic	Aprender::Conditional	They would learn to sing the old hymns if someone took the time to teach them the stories behind each verse.	Aprenderían a cantar los viejos himnos si alguien se tomara el tiempo de enseñarles las historias detrás de cada verso.	Aprender Conditional
Basic	Aprender::Conditional	I would learn the discipline of silence more readily if I trusted that God speaks as clearly in quiet as in noise.	Aprendería la disciplina del silencio más fácilmente si confiara en que Dios habla tan claramente en la quietud como en el ruido.	Aprender Conditional
Basic	Aprender::Conditional	You would learn more about the character of God by memorizing the Psalms than by memorizing any theology textbook.	Aprenderías más sobre el carácter de Dios memorizando los Salmos que memorizando cualquier libro de texto de teología.	Aprender Conditional
Basic	Aprender::Conditional	She would learn the value of a mentor relationship if she invested as much in receiving as she did in giving.	Aprendería el valor de una relación de mentoría si invirtiera tanto en recibir como lo hacía en dar.	Aprender Conditional
Basic	Aprender::Conditional	He would learn to hold his opinions loosely if he spent more time listening to those who disagreed with care.	Aprendería a sostener sus opiniones con suavidad si pasara más tiempo escuchando a quienes no estaban de acuerdo con cuidado.	Aprender Conditional
Basic	Aprender::Conditional	We would learn about generosity more authentically if we gave until we felt it rather than giving from our surplus.	Aprenderíamos sobre la generosidad de manera más auténtica si diéramos hasta sentirlo en lugar de dar desde nuestro excedente.	Aprender Conditional
Basic	Aprender::Conditional	They would learn to appreciate the diversity of the body of Christ if every member saw it as a reflection of God's own creativity.	Aprenderían a apreciar la diversidad del cuerpo de Cristo si cada miembro la viera como un reflejo de la creatividad de Dios mismo.	Aprender Conditional
Basic	Aprender::Conditional	I would learn to love my enemies more genuinely if I began by praying for them by name every single morning.	Aprendería a amar a mis enemigos más genuinamente si comenzara orando por ellos por nombre cada mañana.	Aprender Conditional
Basic	Aprender::Conditional	You would learn the value of accountability if you ever tried to form a spiritual discipline in complete isolation from others.	Aprenderías el valor de la responsabilidad si alguna vez intentaras formar una disciplina espiritual en completo aislamiento de los demás.	Aprender Conditional
Basic	Aprender::Conditional	She would learn what spiritual resilience looks like by reading the book of Job and then finding someone who has lived it.	Aprendería cómo se ve la resiliencia espiritual al leer el libro de Job y luego encontrar a alguien que lo haya vivido.	Aprender Conditional
Basic	Aprender::Conditional	He would learn what a life of prayer produces over decades if he studied the fruit in the lives of those who practiced it.	Aprendería lo que produce una vida de oración durante décadas si estudiara el fruto en las vidas de quienes la practicaron.	Aprender Conditional
Basic	Aprender::Conditional	We would learn to be still before God more easily if we started each prayer time by reading one Psalm aloud first.	Aprenderíamos a estar quietos delante de Dios más fácilmente si comenzáramos cada tiempo de oración leyendo un Salmo en voz alta primero.	Aprender Conditional
Basic	Aprender::Conditional	They would learn the beauty of Christ-centered marriage if they spent time with a couple who had lived it faithfully for decades.	Aprenderían la belleza del matrimonio centrado en Cristo si pasaran tiempo con una pareja que lo hubiera vivido fielmente durante décadas.	Aprender Conditional
Basic	Aprender::Conditional	I would learn to serve without recognition if I kept my eyes on the one whose approval is the only one that lasts.	Aprendería a servir sin reconocimiento si mantuviera mis ojos en aquel cuya aprobación es la única que dura.	Aprender Conditional
Basic	Aprender::Conditional	You would learn what humility truly is by watching how Jesus treated the people everyone else was ignoring.	Aprenderías lo que es verdaderamente la humildad al observar cómo trató Jesús a las personas que todos los demás ignoraban.	Aprender Conditional
Basic	Aprender::Conditional	She would learn the richness of communal faith if she spent time worshiping with believers from a different tradition.	Aprendería la riqueza de la fe comunitaria si pasara tiempo adorando con creyentes de una tradición diferente.	Aprender Conditional
Basic	Aprender::Conditional	He would learn that the ministry of presence is often more powerful than the ministry of words in seasons of grief.	Aprendería que el ministerio de la presencia a menudo es más poderoso que el ministerio de las palabras en temporadas de duelo.	Aprender Conditional
Basic	Aprender::Conditional	We would learn more from one prayer journey through the land of the Bible than from reading a hundred commentaries about it.	Aprenderíamos más de un viaje de oración por la tierra de la Biblia que de leer cien comentarios sobre ella.	Aprender Conditional
Basic	Aprender::Conditional	They would learn that language is a love language if they experienced someone making the effort to speak to them in their own tongue.	Aprenderían que el idioma es un lenguaje de amor si experimentaran que alguien hiciera el esfuerzo de hablarles en su propia lengua.	Aprender Conditional
Basic	Aprender::Conditional	I would learn to use music more intentionally in my prayer life if I heard just one testimony of how God spoke through a song.	Aprendería a usar la música más intencionalmente en mi vida de oración si escuchara tan solo un testimonio de cómo Dios habló a través de una canción.	Aprender Conditional
Basic	Aprender::Conditional	You would learn to be grateful for the small provisions if you spent one season tracking everything God sends that you never asked for.	Aprenderías a ser agradecido por las pequeñas provisiones si pasaras una temporada rastreando todo lo que Dios envía que nunca pediste.	Aprender Conditional
Basic	Aprender::Conditional	She would learn to eat slowly and with gratitude if she knew how many prayers had gone into the meal before her.	Aprendería a comer despacio y con gratitud si supiera cuántas oraciones habían ido a la comida que tiene delante.	Aprender Conditional
Basic	Aprender::Conditional	He would learn the geography of the Bible if he traveled to see the landscape where every story was set.	Aprendería la geografía de la Biblia si viajara para ver el paisaje donde se ambientó cada historia.	Aprender Conditional
Basic	Aprender::Conditional	We would learn to trust God with our health more fully if we had ever been in a situation where he was our only option.	Aprenderíamos a confiar en Dios con nuestra salud más plenamente si alguna vez hubiéramos estado en una situación donde él era nuestra única opción.	Aprender Conditional
Basic	Aprender::Conditional	They would learn what it means to carry one another's burdens if they ever showed up for each other in the darkest hour.	Aprenderían lo que significa llevar las cargas de los demás si alguna vez se presentaran el uno para el otro en la hora más oscura.	Aprender Conditional
Basic	Aprender::Conditional	I would learn the worship songs of the nations if I believed that singing them was a form of intercession for those people.	Aprendería las canciones de adoración de las naciones si creyera que cantarlas es una forma de intercesión por ese pueblo.	Aprender Conditional
Basic	Aprender::Conditional	You would learn the depth of God's love for you if you read the Gospel of John slowly and let every verse land.	Aprenderías la profundidad del amor de Dios por ti si leyeras el Evangelio de Juan despacio y dejaras que cada versículo aterrizara.	Aprender Conditional
Basic	Aprender::Present::Perfect	I have learned that God's faithfulness in the past is the most reliable evidence for trusting him in the future.	He aprendido que la fidelidad de Dios en el pasado es la evidencia más confiable para confiar en él en el futuro.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned more about prayer in this last year than in the previous decade and it shows in your life.	Has aprendido más sobre la oración en este último año que en la década anterior y eso se nota en tu vida.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned to read Scripture with her community and the interpretations that come in dialogue have enriched her understanding.	Ha aprendido a leer las Escrituras con su comunidad y las interpretaciones que surgen en el diálogo han enriquecido su comprensión.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned to cook the foods of every country he has served in and each meal is a memory of God's faithfulness.	Ha aprendido a cocinar los alimentos de cada país en el que ha servido y cada comida es un recuerdo de la fidelidad de Dios.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned to pray before every major decision and the decisions we have made have reflected that foundation.	Hemos aprendido a orar antes de cada decisión importante y las decisiones que hemos tomado han reflejado ese fundamento.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned to see every stranger as a potential brother or sister in Christ and it has changed their whole posture.	Han aprendido a ver a cada extraño como un potencial hermano o hermana en Cristo y eso ha cambiado toda su postura.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned more about what the Bible says about suffering than I ever hoped to need, and it has been enough.	He aprendido más sobre lo que la Biblia dice sobre el sufrimiento de lo que jamás esperé necesitar, y ha sido suficiente.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned to recognize the voice of God in Scripture and now his presence is never far no matter where you go.	Has aprendido a reconocer la voz de Dios en las Escrituras y ahora su presencia nunca está lejos sin importar a dónde vayas.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned what it means to be still and know that God is God through years of sitting with that single verse.	Ha aprendido lo que significa estar quieta y saber que Dios es Dios a través de años de sentarse con ese único versículo.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned to receive correction from his mentor with humility and it has made him one of the most trustworthy leaders here.	Ha aprendido a recibir la corrección de su mentor con humildad y eso lo ha convertido en uno de los líderes más confiables aquí.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned that the most important things we needed to know were not in the books but in the relationships.	Hemos aprendido que las cosas más importantes que necesitábamos saber no estaban en los libros sino en las relaciones.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned the first chapter of Genesis in four languages and each language reveals a different shade of its beauty.	Han aprendido el primer capítulo de Génesis en cuatro idiomas y cada idioma revela un tono diferente de su belleza.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned to eat slowly and pray over my food and the practice has made every meal feel more intentional.	He aprendido a comer despacio y a orar sobre mi comida y la práctica ha hecho que cada comida se sienta más intencional.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned what the mercy of God feels like in human form through the kindness of people who served you in the hospital.	Has aprendido lo que se siente la misericordia de Dios en forma humana a través de la bondad de las personas que te sirvieron en el hospital.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned that the Holy Spirit is a better teacher than any professor she has ever had and she has had great ones.	Ha aprendido que el Espíritu Santo es un mejor maestro que cualquier profesor que haya tenido y ha tenido grandes profesores.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned to lead worship not as a performance but as an act of personal surrender before the congregation joins him.	Ha aprendido a dirigir la adoración no como una actuación sino como un acto de rendición personal antes de que la congregación se una a él.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned what genuine community looks like when it is built on transparency, accountability, and shared Scripture.	Hemos aprendido cómo se ve la comunidad genuina cuando está construida sobre la transparencia, la responsabilidad y las Escrituras compartidas.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned to bring every financial decision to God in prayer before signing any paper or making any commitment.	Han aprendido a llevar cada decisión financiera a Dios en oración antes de firmar cualquier papel o hacer cualquier compromiso.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned to listen before I speak and it has made me more useful to God and more loved by the people around me.	He aprendido a escuchar antes de hablar y eso me ha hecho más útil para Dios y más amado por las personas a mi alrededor.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned that some of the most profound things God says arrive in a whisper rather than a shout.	Has aprendido que algunas de las cosas más profundas que dice Dios llegan en un susurro en lugar de un grito.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned to cook that traditional dish by heart and it has become the offering she brings to every family gathering.	Ha aprendido a cocinar ese plato tradicional de memoria y se ha convertido en la ofrenda que trae a cada reunión familiar.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned that faithful friends who pray with you are worth more than any professional network or prestigious credential.	Ha aprendido que los amigos fieles que oran contigo valen más que cualquier red profesional o credencial de prestigio.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned to trust God's process even when we cannot understand his timeline and the fruit of that trust is deep peace.	Hemos aprendido a confiar en el proceso de Dios incluso cuando no podemos entender su cronograma y el fruto de esa confianza es una paz profunda.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned to read the gospel accounts side by side and the harmony and tension they find together deepens everything.	Han aprendido a leer los relatos del evangelio uno al lado del otro y la armonía y la tensión que encuentran juntos profundiza todo.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned that the dog teaches loyalty more faithfully than most human examples I have been given in my life.	He aprendido que el perro enseña la lealtad más fielmente que la mayoría de los ejemplos humanos que me han dado en la vida.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned to receive criticism as a gift when it comes from someone who loves you and wants your best.	Has aprendido a recibir la crítica como un regalo cuando viene de alguien que te ama y quiere lo mejor para ti.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned that her best ideas for the ministry always come when she has been still before God for at least an hour.	Ha aprendido que sus mejores ideas para el ministerio siempre llegan cuando ha estado quieta delante de Dios por al menos una hora.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned to celebrate the wins of others as freely as his own and it has freed him from a poverty he did not know he had.	Ha aprendido a celebrar los logros de los demás tan libremente como los propios y eso lo ha liberado de una pobreza que no sabía que tenía.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned more about what the church should be from the places where it is suffering than from the places where it is thriving.	Hemos aprendido más sobre lo que debería ser la iglesia de los lugares donde está sufriendo que de los lugares donde está prosperando.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned to pray for their nation with the same faith they pray for their family and both have been transformed.	Han aprendido a orar por su nación con la misma fe con la que oran por su familia y ambos han sido transformados.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned to find God in the ordinary because that is where most of life is lived and he is always there.	He aprendido a encontrar a Dios en lo ordinario porque es donde se vive la mayor parte de la vida y él siempre está allí.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned to offer what you have to God without waiting until you have more and he has always multiplied it.	Has aprendido a ofrecer lo que tienes a Dios sin esperar hasta tener más y él siempre lo ha multiplicado.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned that the music of worship is most powerful when it comes from the place of personal encounter and not performance.	Ha aprendido que la música de adoración es más poderosa cuando viene del lugar del encuentro personal y no de la actuación.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned what it means to be a neighbor in the biblical sense by choosing inconvenient love over comfortable distance.	Ha aprendido lo que significa ser un vecino en el sentido bíblico eligiendo el amor inconveniente sobre la distancia cómoda.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned that the children who memorize Scripture become the adults who can draw on it in every kind of crisis.	Hemos aprendido que los niños que memorizan las Escrituras se convierten en los adultos que pueden extraer de ellas en todo tipo de crisis.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned to eat together regularly as a family and that rhythm has produced more closeness than anything else they have tried.	Han aprendido a comer juntos regularmente como familia y ese ritmo ha producido más cercanía que cualquier otra cosa que hayan intentado.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned from every long journey that the body needs care and that stewardship of health is itself a form of worship.	He aprendido de cada largo viaje que el cuerpo necesita cuidado y que la mayordomía de la salud es en sí misma una forma de adoración.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned to speak life over the situations that look dead and it has trained your faith to expect resurrection.	Has aprendido a hablar vida sobre las situaciones que parecen muertas y eso ha entrenado tu fe para esperar la resurrección.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned that the fastest way to restore joy is to look for something to be grateful for and then thank God for it aloud.	Ha aprendido que la manera más rápida de restaurar la alegría es buscar algo por lo que estar agradecida y luego agradecer a Dios por ello en voz alta.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned to measure success not by attendance numbers but by the depth of transformation in the lives he has touched.	Ha aprendido a medir el éxito no por los números de asistencia sino por la profundidad de la transformación en las vidas que ha tocado.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned that small consistent acts of kindness toward neighbors open more gospel conversations than big planned events.	Hemos aprendido que los pequeños actos consistentes de bondad hacia los vecinos abren más conversaciones sobre el evangelio que los grandes eventos planificados.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned what the church is truly for by watching it function in the middle of a neighborhood crisis.	Han aprendido para qué es verdaderamente la iglesia al verla funcionar en medio de una crisis en el vecindario.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned that the songs I sing in hard seasons never leave me and become the most reliable prayers I own.	He aprendido que las canciones que canto en temporadas difíciles nunca me abandonan y se convierten en las oraciones más confiables que tengo.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned to rest in God as your provider because you have watched him provide in too many impossible situations.	Has aprendido a descansar en Dios como tu proveedor porque lo has visto proveer en demasiadas situaciones imposibles.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned to love her enemies not because it felt natural but because she obeyed first and the feeling followed after.	Ha aprendido a amar a sus enemigos no porque se sintiera natural sino porque obedeció primero y el sentimiento vino después.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	He has learned that every scar in his story is also a testimony that God does not waste what the enemy intends for harm.	Ha aprendido que cada cicatriz en su historia es también un testimonio de que Dios no desperdicia lo que el enemigo intenta para mal.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	We have learned that traveling together for ministry forms friendships unlike anything else because the stakes and the joy are both real.	Hemos aprendido que viajar juntos para el ministerio forma amistades diferentes a cualquier otra cosa porque tanto las apuestas como la alegría son reales.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	They have learned what stewardship of the body means after a health crisis reminded them that every day is a gift.	Han aprendido lo que significa la mayordomía del cuerpo después de que una crisis de salud les recordara que cada día es un regalo.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	I have learned that the best thing I can do before a difficult conversation is to spend an hour in prayer for the other person.	He aprendido que lo mejor que puedo hacer antes de una conversación difícil es pasar una hora en oración por la otra persona.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	You have learned to study the Word with your community and the understanding you have gained together is richer than anything alone.	Has aprendido a estudiar la Palabra con tu comunidad y la comprensión que han ganado juntos es más rica que cualquier cosa en solitario.	Aprender Present Perfect
Basic	Aprender::Present::Perfect	She has learned that the kitchen is one of the holiest rooms in the home when it is a place of welcome and nourishment.	Ha aprendido que la cocina es una de las habitaciones más santas del hogar cuando es un lugar de bienvenida y nutrición.	Aprender Present Perfect
Basic	Aprender::Present::Subjunctive	I pray that the students learn not just the subject but the love of learning that will serve them for a lifetime.	Oro para que los estudiantes aprendan no solo la materia sino el amor por el aprendizaje que les servirá de por vida.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is vital that the new believer learn the basics of Scripture before moving to the more complex questions of theology.	Es vital que el nuevo creyente aprenda los fundamentos de las Escrituras antes de pasar a las preguntas más complejas de la teología.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The pastor hopes the congregation learns to pray in faith before they expect to see faith produce fruit in their lives.	El pastor espera que la congregación aprenda a orar con fe antes de esperar ver que la fe produce fruto en sus vidas.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	God wants each of his children to learn what it means to be loved before they try to love anyone else from strength.	Dios quiere que cada uno de sus hijos aprenda lo que significa ser amado antes de que intenten amar a alguien más desde la fortaleza.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	I want the mission team to learn at least one hundred words in the local language before they arrive on the field.	Quiero que el equipo misionero aprenda al menos cien palabras en el idioma local antes de llegar al campo.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is important that the worship team learns the new songs with their hearts before they play them with their hands.	Es importante que el equipo de adoración aprenda las nuevas canciones con su corazón antes de tocarlas con sus manos.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The teacher wants every student to learn how to ask better questions because questions are what open every door worth entering.	El maestro quiere que cada estudiante aprenda a hacer mejores preguntas porque las preguntas son las que abren cada puerta que vale la pena entrar.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	We hope the young couple learns to pray together early in their marriage before the hard seasons require them to know how.	Esperamos que la joven pareja aprenda a orar juntos al comienzo de su matrimonio antes de que las temporadas difíciles requieran que sepan cómo.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is transformative when a child learns the character of God before they learn the rules the culture expects them to follow.	Es transformador cuando un niño aprende el carácter de Dios antes de aprender las reglas que la cultura espera que siga.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	She wants the small group to learn from one another's stories as much as from the curriculum on the table.	Ella quiere que el grupo pequeño aprenda de las historias del uno y del otro tanto como del currículo sobre la mesa.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It matters deeply to the church that every volunteer learns why they are serving before they are told how to serve.	Le importa profundamente a la iglesia que cada voluntario aprenda por qué está sirviendo antes de que se le diga cómo servir.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The mentor hopes the apprentice learns to ask the right questions rather than memorizing pre-packaged answers for every situation.	El mentor espera que el aprendiz aprenda a hacer las preguntas correctas en lugar de memorizar respuestas pre-empaquetadas para cada situación.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	I want every person in this congregation to learn the names of their three closest neighbors before the year is out.	Quiero que cada persona en esta congregación aprenda los nombres de sus tres vecinos más cercanos antes de que termine el año.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is essential that the leader learns to receive feedback without becoming defensive if the team is to grow in trust.	Es esencial que el líder aprenda a recibir retroalimentación sin ponerse a la defensiva si el equipo ha de crecer en confianza.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The family hopes the children learn to appreciate the food that is placed before them as a gift and not a right.	La familia espera que los niños aprendan a apreciar la comida que se pone delante de ellos como un regalo y no como un derecho.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	We want the whole church to learn what intercession actually is so the prayer meetings stop feeling like obligation.	Queremos que toda la iglesia aprenda lo que es realmente la intercesión para que las reuniones de oración dejen de sentirse como obligación.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is powerful when a nation learns to pray for its own leaders before expecting those leaders to govern with wisdom.	Es poderoso cuando una nación aprende a orar por sus propios líderes antes de esperar que esos líderes gobiernen con sabiduría.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The school wants each student to learn to love learning so deeply that education becomes something they pursue on their own.	La escuela quiere que cada estudiante aprenda a amar el aprendizaje tan profundamente que la educación se convierta en algo que persigue por su cuenta.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	I hope the health care team learns to treat the whole person — body, soul, and spirit — in every patient encounter.	Espero que el equipo de salud aprenda a tratar a la persona completa — cuerpo, alma y espíritu — en cada encuentro con el paciente.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	She wants the musicians to learn the language of worship before they master the language of performance.	Ella quiere que los músicos aprendan el idioma de la adoración antes de dominar el idioma de la actuación.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is a gift when a new believer learns that God already knows them completely and loves them anyway without condition.	Es un regalo cuando un nuevo creyente aprende que Dios ya los conoce completamente y los ama de todas formas sin condición.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The community asks that every new resident learn something about the neighborhood's history before trying to change its future.	La comunidad pide que cada nuevo residente aprenda algo sobre la historia del vecindario antes de intentar cambiar su futuro.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	We hope every traveler learns to see their destination through the eyes of those who call it home and not just a place to visit.	Esperamos que cada viajero aprenda a ver su destino a través de los ojos de quienes lo llaman hogar y no solo un lugar a visitar.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is important that the elder learns from the younger generation as intentionally as the younger learns from the elder.	Es importante que el anciano aprenda de la generación más joven tan intencionalmente como el joven aprende del anciano.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	She prays that her daughter learns to bring everything to God before she tries to carry anything on her own.	Ella ora para que su hija aprenda a llevar todo a Dios antes de intentar cargar cualquier cosa por su cuenta.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The organization wants the board to learn that generosity is not a risk management issue but a faith position.	La organización quiere que la junta aprenda que la generosidad no es un tema de gestión de riesgos sino una posición de fe.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	I hope the whole city learns that the church is not here to judge it but to love it as Christ loved it first.	Espero que toda la ciudad aprenda que la iglesia no está aquí para juzgarla sino para amarla como Cristo la amó primero.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is vital that a new leader learns to follow before they expect others to follow them.	Es vital que un nuevo líder aprenda a seguir antes de esperar que otros lo sigan.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The church wants every member to learn what it means to be a disciple before they receive training to make disciples of others.	La iglesia quiere que cada miembro aprenda lo que significa ser un discípulo antes de recibir entrenamiento para hacer discípulos de otros.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	We pray that this generation learns to tell the stories of God's faithfulness so the next generation has something to build on.	Oramos para que esta generación aprenda a contar las historias de la fidelidad de Dios para que la próxima generación tenga algo sobre lo que construir.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is profound when a family learns to eat in silence together and discovers what gratitude sounds like without words.	Es profundo cuando una familia aprende a comer en silencio juntos y descubre cómo suena la gratitud sin palabras.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	She hopes the congregation learns that prayer is not a last resort but the first and most powerful resource available.	Ella espera que la congregación aprenda que la oración no es un último recurso sino el primer y más poderoso recurso disponible.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	He wants his children to learn the gospel story before they learn any other story the world will try to tell them.	Él quiere que sus hijos aprendan la historia del evangelio antes de aprender cualquier otra historia que el mundo intentará contarles.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	We need the whole leadership team to learn to disagree with grace before the next conflict tests what they have been building.	Necesitamos que todo el equipo de liderazgo aprenda a no estar de acuerdo con gracia antes de que el próximo conflicto ponga a prueba lo que han estado construyendo.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is transformative for a student to learn that hard questions about faith are an invitation to deeper trust and not a crisis.	Es transformador para un estudiante aprender que las preguntas difíciles sobre la fe son una invitación a una confianza más profunda y no una crisis.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The pastor wants the church to learn that rest is a spiritual discipline and not just a physical one.	El pastor quiere que la iglesia aprenda que el descanso es una disciplina espiritual y no solo física.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	I pray that each visitor learns something true about God today that will stay with them long after they have left this building.	Oro para que cada visitante aprenda algo verdadero sobre Dios hoy que permanezca con ellos mucho después de haber dejado este edificio.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	It is important that the young worship leader learns to be filled before trying to pour out what they do not yet have.	Es importante que el joven líder de adoración aprenda a ser llenado antes de intentar verter lo que aún no tiene.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	She hopes the whole family learns that caring for a pet together builds responsibility and compassion in every person involved.	Ella espera que toda la familia aprenda que cuidar juntos a una mascota construye responsabilidad y compasión en cada persona involucrada.	Aprender Present Subjunctive
Basic	Aprender::Present::Subjunctive	The mentor wants the student to learn to value process over results so that the character formed along the way is never lost.	El mentor quiere que el estudiante aprenda a valorar el proceso sobre los resultados para que el carácter formado en el camino nunca se pierda.	Aprender Present Subjunctive
Basic	Aprender::Imperfect::Subjunctive	I hoped the congregation would learn to see conflict as an opportunity for Christ-like grace rather than a threat to their comfort.	Esperaba que la congregación aprendiera a ver el conflicto como una oportunidad para la gracia similar a la de Cristo en lugar de una amenaza para su comodidad.	Aprender Imperfect Subjunctive
Basic	Aprender::Imperfect::Subjunctive	The teacher wanted each student to learn to read the passage for themselves before hearing anyone else's interpretation.	El maestro quería que cada estudiante aprendiera a leer el pasaje por sí mismo antes de escuchar la interpretación de cualquier otro.	Aprender Imperfect Subjunctive
