#separator:tab
#html:true
#notetype column:1
#deck column:2
#front column:3
#back column:4
#tags column:5
Basic	Decir::Verb Tenses	I say / tell	yo digo	Decir Present Indicative
Basic	Decir::Imperfect::Indicative	They used to say something kind to each other every morning before leaving the house to start the day.	Se decían algo amable el uno al otro cada mañana antes de salir de casa para comenzar el día.	Decir Imperfect Indicative
Basic	Decir::Imperfect::Indicative	They used to say the cat could always tell when someone in the house was having a hard day.	Decían que el gato siempre podía notar cuando alguien en la casa estaba teniendo un día difícil.	Decir Imperfect Indicative
Basic	Decir::Imperfect::Indicative	They used to say that the school's motto was not a slogan but a daily commitment lived out.	Decían que el lema de la escuela no era un eslogan sino un compromiso diario que se vivía.	Decir Imperfect Indicative
Basic	Decir::Imperfect::Indicative	They used to say that caring for the sick was one of the clearest expressions of the gospel in action.	Decían que cuidar a los enfermos era una de las expresiones más claras del evangelio en acción.	Decir Imperfect Indicative
Basic	Decir::Imperfect::Indicative	They used to say that the best employees were the ones who led with character before credentials.	Decían que los mejores empleados eran los que lideraban con carácter antes que con credenciales.	Decir Imperfect Indicative
Basic	Decir::Imperfect::Indicative	They used to say that music made the mission go further because it crossed every language barrier.	Decían que la música hacía avanzar la misión más lejos porque cruzaba toda barrera de idioma.	Decir Imperfect Indicative
Basic	Decir::Future::Indicative	I will say what God says about my life no matter what others tell me.	Diré lo que Dios dice sobre mi vida sin importar lo que otros me digan.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say a prayer before the Bible study begins to invite the Holy Spirit to lead us.	Diré una oración antes de que comience el estudio bíblico para invitar al Espíritu Santo a guiarnos.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say yes every time God calls me to serve, even when it stretches me beyond my comfort.	Diré sí cada vez que Dios me llame a servir, incluso cuando me estire más allá de mi comodidad.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say the memory verse in front of the class on Sunday and I have been practicing all week.	Diré el versículo de memoria frente a la clase el domingo y he estado practicando toda la semana.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say goodbye to the mission field team at the airport with a grateful and joyful heart.	Diré adiós al equipo del campo misionero en el aeropuerto con un corazón agradecido y alegre.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say grace at the restaurant tonight and I am not ashamed to pray in public.	Diré gracia en el restaurante esta noche y no me avergüenza orar en público.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say a blessing over the meal we are about to prepare together as a family.	Diré una bendición sobre la comida que estamos a punto de preparar juntos como familia.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say a prayer of dedication over our new home before we spend our first night there.	Diré una oración de dedicación sobre nuestro nuevo hogar antes de pasar nuestra primera noche allí.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say to my children every day that they are loved by God and loved by me without condition.	Les diré a mis hijos cada día que son amados por Dios y amados por mí sin condición.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say what my friend needs to hear even if it is difficult because I love them too much to stay silent.	Le diré a mi amigo lo que necesita escuchar aunque sea difícil porque lo amo demasiado para quedarme callado.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say a gentle word to my dog every morning because creatures respond to love and kindness.	Le diré una palabra tierna a mi perro cada mañana porque las criaturas responden al amor y la bondad.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say what the professor is looking for clearly and with evidence backed by Scripture.	Diré lo que el profesor busca con claridad y con evidencia respaldada por las Escrituras.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say to the doctor exactly what symptoms I have been experiencing so he can help me properly.	Le diré al médico exactamente qué síntomas he estado experimentando para que pueda ayudarme correctamente.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say to my supervisor that I need time off to serve on the annual mission trip.	Le diré a mi supervisor que necesito tiempo libre para servir en el viaje misionero anual.	Decir Future Indicative
Basic	Decir::Future::Indicative	I will say yes to joining the worship team next semester and I will give it everything I have.	Diré sí a unirme al equipo de adoración el próximo semestre y le daré todo lo que tengo.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say amen with conviction because you will understand exactly what the passage means.	Dirás amén con convicción porque entenderás exactamente lo que significa el pasaje.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that this Bible study changed your life when you look back on it years from now.	Dirás que este estudio bíblico cambió tu vida cuando lo mires en retrospectiva años después.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say the story of Ruth with such conviction that the whole class will be moved to tears.	Dirás la historia de Rut con tal convicción que toda la clase se conmoverá hasta las lágrimas.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say the right thing at the right moment because the Holy Spirit will guide your words.	Dirás lo correcto en el momento correcto porque el Espíritu Santo guiará tus palabras.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say a few words of greeting to the local congregation and they will love hearing your effort.	Dirás unas palabras de saludo a la congregación local y les encantará escuchar tu esfuerzo.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say to the waiter what you want confidently now that you have learned the vocabulary.	Le dirás al mesero lo que quieres con confianza ahora que has aprendido el vocabulario.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that the meal we cook together tonight is the best you have had in a long time.	Dirás que la comida que cocinamos juntos esta noche es la mejor que has tenido en mucho tiempo.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that this house felt like home from the very first moment you stepped inside.	Dirás que esta casa se sintió como un hogar desde el primer momento en que entraste.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that these years raising your children in the faith were the most meaningful of your life.	Dirás que estos años criando a tus hijos en la fe fueron los más significativos de tu vida.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say something to your friend that will bring them the hope they so desperately need right now.	Le dirás algo a tu amigo que le traerá la esperanza que tan desesperadamente necesita ahora mismo.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that getting that pet was one of the best decisions your family ever made together.	Dirás que adoptar esa mascota fue una de las mejores decisiones que tu familia tomó juntos.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say at graduation that God's Word was the foundation of everything you learned here.	Dirás en la graduación que la Palabra de Dios fue el fundamento de todo lo que aprendiste aquí.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that God was faithful through every step of your recovery and you have no doubt.	Dirás que Dios fue fiel en cada paso de tu recuperación y no tienes ninguna duda.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say at the review that your team performed with integrity and excellence throughout the year.	Dirás en la evaluación que tu equipo se desempeñó con integridad y excelencia durante todo el año.	Decir Future Indicative
Basic	Decir::Future::Indicative	You will say that the worship night we planned was everything you prayed it would be and more.	Dirás que la noche de adoración que planeamos fue todo lo que oraste que sería y más.	Decir Future Indicative
Basic	Decir::Future::Indicative	The pastor will say what God has laid on his heart and the congregation will be moved and changed.	El pastor dirá lo que Dios ha puesto en su corazón y la congregación será conmovida y transformada.	Decir Future Indicative
Basic	Decir::Future::Indicative	The teacher will say that passage is one of the most misunderstood in the whole New Testament.	El maestro dirá que ese pasaje es uno de los más incomprendidos de todo el Nuevo Testamento.	Decir Future Indicative
Basic	Decir::Future::Indicative	She will say a word of blessing over every person in the congregation before the service closes.	Dirá una palabra de bendición sobre cada persona en la congregación antes de que termine el culto.	Decir Future Indicative
Basic	Decir::Future::Indicative	He will say his first complete sentence in Spanish on the mission trip and will not be able to stop smiling.	Dirá su primera oración completa en español en el viaje misionero y no podrá dejar de sonreír.	Decir Future Indicative
Basic	Decir::Future::Indicative	The waiter will say the kitchen can accommodate our group's dietary needs without a problem.	El mesero dirá que la cocina puede atender las necesidades dietéticas de nuestro grupo sin problema.	Decir Future Indicative
Basic	Decir::Future::Indicative	She will say the food at the potluck was the best she has tasted because it was made with love.	Dirá que la comida en el almuerzo compartido fue la mejor que ha probado porque fue hecha con amor.	Decir Future Indicative
Basic	Decir::Future::Indicative	He will say that the new neighborhood feels just right for raising children in the faith.	Dirá que el nuevo vecindario se siente perfecto para criar a los hijos en la fe.	Decir Future Indicative
Basic	Decir::Future::Indicative	My mother will say the same blessing she always says before every family gathering and we all love it.	Mi madre dirá la misma bendición que siempre dice antes de cada reunión familiar y todos la amamos.	Decir Future Indicative
Basic	Decir::Future::Indicative	The professor will say this assignment stretched every student to think more deeply about their faith.	El profesor dirá que esta tarea hizo que cada estudiante pensara más profundamente sobre su fe.	Decir Future Indicative
Basic	Decir::Future::Indicative	She will say that God carried her through the hardest chapter of her health journey one prayer at a time.	Dirá que Dios la llevó a través del capítulo más difícil de su camino de salud una oración a la vez.	Decir Future Indicative
Basic	Decir::Future::Indicative	He will say that the company's reputation is built on the character of the people who work there.	Dirá que la reputación de la empresa está construida sobre el carácter de las personas que trabajan allí.	Decir Future Indicative
Basic	Decir::Future::Indicative	The worship leader will say that next Sunday's set will focus entirely on God's faithfulness through all seasons.	El líder de adoración dirá que el repertorio del próximo domingo se enfocará completamente en la fidelidad de Dios en todas las temporadas.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say a prayer together before boarding the plane for the annual mission trip to the village.	Diremos una oración juntos antes de abordar el avión para el viaje misionero anual al pueblo.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say the Lord's Prayer at the start of every Bible study meeting as we have always done.	Diremos el Padrenuestro al comienzo de cada reunión de estudio bíblico como siempre lo hemos hecho.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say what God says and trust him with the outcome because his Word never returns void.	Diremos lo que Dios dice y confiaremos en él con el resultado porque su Palabra nunca regresa vacía.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say hello to every visitor who comes through the church doors and make sure they feel welcomed.	Le diremos hola a cada visitante que cruce las puertas de la iglesia y nos aseguraremos de que se sienta bienvenido.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say grace in Spanish tomorrow at the restaurant since most of the group is still learning.	Diremos gracia en español mañana en el restaurante ya que la mayoría del grupo todavía está aprendiendo.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say a blessing over the harvest and invite our neighbors to share in the abundance.	Diremos una bendición sobre la cosecha e invitaremos a nuestros vecinos a compartir la abundancia.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say our vows again at our anniversary ceremony to remind ourselves and our children of God's faithfulness.	Diremos nuestros votos nuevamente en nuestra ceremonia de aniversario para recordarnos a nosotros mismos y a nuestros hijos la fidelidad de Dios.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say what we need to say to repair the friendship because God calls us to be peacemakers.	Diremos lo que necesitamos decir para reparar la amistad porque Dios nos llama a ser pacificadores.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say a gentle word of encouragement to the students before they begin the hardest exam of the year.	Diremos una palabra de aliento a los estudiantes antes de que comiencen el examen más difícil del año.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say to the doctor that we are trusting God for complete healing and standing firm on that hope.	Le diremos al médico que estamos confiando en Dios para una sanidad completa y nos mantenemos firmes en esa esperanza.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say that our team's success was rooted not in talent but in faithfulness to God's calling.	Diremos que el éxito de nuestro equipo estuvo arraigado no en el talento sino en la fidelidad al llamado de Dios.	Decir Future Indicative
Basic	Decir::Future::Indicative	We will say that God was with us in every note of that worship set and it was evident to all.	Diremos que Dios estuvo con nosotros en cada nota de ese repertorio de adoración y fue evidente para todos.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say that this generation of believers left a legacy that will echo for a hundred years.	Dirán que esta generación de creyentes dejó un legado que resonará por cien años.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the Bible study series was the most transformative one the church has ever offered.	Dirán que la serie del estudio bíblico fue la más transformadora que la iglesia ha ofrecido jamás.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the new building is a testimony to what God can do through people who give sacrificially.	Dirán que el nuevo edificio es un testimonio de lo que Dios puede hacer a través de personas que dan sacrificialmente.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the journey was long and hard but that God's grace was more than sufficient for all of it.	Dirán que el camino fue largo y difícil pero que la gracia de Dios fue más que suficiente para todo.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say that meal brought the whole team together in a way that no meeting ever could.	Dirán que esa comida unió a todo el equipo de una manera que ninguna reunión podría haberlo hecho.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say that God provided even when the pantry looked empty and the budget looked impossible.	Dirán que Dios proveyó incluso cuando la despensa parecía vacía y el presupuesto parecía imposible.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say that this home was always a place of peace and prayer for all who entered.	Dirán que este hogar siempre fue un lugar de paz y oración para todos los que entraron.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say that their parents' legacy of faith shaped every value they now hold dear in life.	Dirán que el legado de fe de sus padres formó cada valor que ahora atesoran en la vida.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the encouragement you gave them at the right moment changed the entire course of their year.	Dirán que el aliento que les diste en el momento adecuado cambió todo el curso de su año.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the animals at the shelter deserved every ounce of love the volunteers poured out.	Dirán que los animales en el refugio merecían cada gota de amor que los voluntarios derramaron.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the school produced graduates who changed their communities through faith and service.	Dirán que la escuela produjo graduados que cambiaron sus comunidades a través de la fe y el servicio.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say God was faithful through every stage of the illness and brought complete restoration.	Dirán que Dios fue fiel en cada etapa de la enfermedad y trajo una restauración completa.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the company chose people over profit and that choice defined their entire legacy.	Dirán que la empresa eligió a las personas sobre las ganancias y esa elección definió todo su legado.	Decir Future Indicative
Basic	Decir::Future::Indicative	They will say the songs we wrote together will still be sung in churches long after we are gone.	Dirán que las canciones que escribimos juntos aún se cantarán en las iglesias mucho después de que nos hayamos ido.	Decir Future Indicative
Basic	Decir::Conditional	I would say a prayer for you every day if you would let me walk alongside you through this.	Diría una oración por ti cada día si me dejaras caminar a tu lado durante esto.	Decir Conditional
Basic	Decir::Conditional	I would say that passage in Philippians 4 is the one that gives me the most peace in hard seasons.	Diría que ese pasaje en Filipenses 4 es el que me da más paz en las temporadas difíciles.	Decir Conditional
Basic	Decir::Conditional	I would say that the church is the most important community anyone can be part of in this life.	Diría que la iglesia es la comunidad más importante de la que cualquiera puede ser parte en esta vida.	Decir Conditional
Basic	Decir::Conditional	I would say that the story of the prodigal son is the one that most clearly shows the heart of the Father.	Diría que la historia del hijo pródigo es la que más claramente muestra el corazón del Padre.	Decir Conditional
Basic	Decir::Conditional	I would say something encouraging to every person I passed if I knew the weight they were carrying.	Le diría algo alentador a cada persona que pasara si supiera el peso que está cargando.	Decir Conditional
Basic	Decir::Conditional	I would say grace over every meal in public without hesitation because gratitude should never be hidden.	Diría gracia sobre cada comida en público sin dudarlo porque la gratitud nunca debe ocultarse.	Decir Conditional
Basic	Decir::Conditional	I would say that the tamales at this restaurant are worth the trip from wherever you happen to live.	Diría que los tamales en este restaurante valen el viaje desde donde sea que vivas.	Decir Conditional
Basic	Decir::Conditional	I would say that a home without laughter and prayer is a house missing its most essential elements.	Diría que un hogar sin risas y oración es una casa a la que le faltan sus elementos más esenciales.	Decir Conditional
Basic	Decir::Conditional	I would say that passing your faith to your children is the single greatest gift you can give them.	Diría que transmitir tu fe a tus hijos es el único regalo más grande que puedes darles.	Decir Conditional
Basic	Decir::Conditional	I would say the truth to my friend even if it meant a hard conversation because I value them too much.	Le diría la verdad a mi amigo aunque significara una conversación difícil porque los valoro demasiado.	Decir Conditional
Basic	Decir::Conditional	I would say that having a pet teaches children more about compassion than almost any lesson ever could.	Diría que tener una mascota le enseña a los niños más sobre compasión que casi cualquier lección.	Decir Conditional
Basic	Decir::Conditional	I would say that learning a language to share the gospel is one of the most selfless acts of discipleship.	Diría que aprender un idioma para compartir el evangelio es uno de los actos de discipulado más desinteresados.	Decir Conditional
Basic	Decir::Conditional	I would say to the doctor that my faith is part of my healing and I need it to be respected.	Le diría al médico que mi fe es parte de mi sanidad y necesito que se respete.	Decir Conditional
Basic	Decir::Conditional	I would say that every job done with integrity is an act of worship in disguise.	Diría que todo trabajo hecho con integridad es un acto de adoración disfrazado.	Decir Conditional
Basic	Decir::Conditional	I would say that the most powerful worship is the kind that comes from a broken and surrendered heart.	Diría que la adoración más poderosa es la que viene de un corazón quebrantado y rendido.	Decir Conditional
Basic	Decir::Conditional	You would say that verse differently if you had studied the original Hebrew text behind it.	Dirías ese versículo de manera diferente si hubieras estudiado el texto hebreo original detrás de él.	Decir Conditional
Basic	Decir::Conditional	You would say the church small group was life-changing if you gave it three consecutive months.	Dirías que el grupo pequeño de la iglesia fue transformador si le dieras tres meses consecutivos.	Decir Conditional
Basic	Decir::Conditional	You would say the same thing the disciples said if you stood face to face with a raging storm.	Dirías lo mismo que dijeron los discípulos si estuvieras cara a cara con una tormenta feroz.	Decir Conditional
Basic	Decir::Conditional	You would say it was worth every mile of travel to serve that community even for just one week.	Dirías que valió cada kilómetro de viaje servir a esa comunidad aunque fuera por solo una semana.	Decir Conditional
Basic	Decir::Conditional	You would say the food here is incredible if you ever had the chance to try it for yourself.	Dirías que la comida aquí es increíble si alguna vez tuvieras la oportunidad de probarla por ti mismo.	Decir Conditional
Basic	Decir::Conditional	You would say this kitchen was built for gathering people together and feeding them with love.	Dirías que esta cocina fue construida para reunir a las personas y alimentarlas con amor.	Decir Conditional
Basic	Decir::Conditional	You would say that a home centered on prayer feels completely different from one that is not.	Dirías que un hogar centrado en la oración se siente completamente diferente de uno que no lo es.	Decir Conditional
Basic	Decir::Conditional	You would say that your parents' faith was the greatest inheritance they ever left you.	Dirías que la fe de tus padres fue la herencia más grande que te dejaron.	Decir Conditional
Basic	Decir::Conditional	You would say something so kind to your struggling friend if you only knew how dark things have gotten.	Le dirías algo tan amable a tu amigo que lucha si solo supieras lo oscuro que se ha puesto todo.	Decir Conditional
Basic	Decir::Conditional	You would say the same prayer over your pet that you say over your children because love is love.	Dirías la misma oración sobre tu mascota que dices sobre tus hijos porque el amor es amor.	Decir Conditional
Basic	Decir::Conditional	You would say the language test was much easier if you had spent time memorizing the vocabulary.	Dirías que el examen de idioma fue mucho más fácil si hubieras pasado tiempo memorizando el vocabulario.	Decir Conditional
Basic	Decir::Conditional	You would say the doctor's advice made a real difference if you actually followed it consistently.	Dirías que el consejo del médico hizo una diferencia real si realmente lo siguieras de manera consistente.	Decir Conditional
Basic	Decir::Conditional	You would say the job was more fulfilling if your values and your work were actually aligned.	Dirías que el trabajo sería más satisfactorio si tus valores y tu trabajo estuvieran realmente alineados.	Decir Conditional
Basic	Decir::Conditional	You would say the worship night moved you to tears if you came with an open and expectant heart.	Dirías que la noche de adoración te movió a las lágrimas si vinieras con un corazón abierto y expectante.	Decir Conditional
Basic	Decir::Conditional	She would say that prayer changed the outcome of her diagnosis and she fully believes it.	Diría que la oración cambió el resultado de su diagnóstico y lo cree plenamente.	Decir Conditional
Basic	Decir::Conditional	The elder would say that humility before God is the beginning of every great work of ministry.	El anciano diría que la humildad ante Dios es el comienzo de toda gran obra de ministerio.	Decir Conditional
Basic	Decir::Conditional	He would say the story of Elijah shows that even giants of faith have moments of complete exhaustion.	Diría que la historia de Elías muestra que incluso los gigantes de la fe tienen momentos de agotamiento total.	Decir Conditional
Basic	Decir::Conditional	She would say something to comfort you if she knew you were sitting alone in grief right now.	Te diría algo para consolarte si supiera que estás sentado solo en el duelo ahora mismo.	Decir Conditional
Basic	Decir::Conditional	The chef would say the recipe is a secret but you can taste the love in every single bite.	El chef diría que la receta es un secreto pero puedes saborear el amor en cada bocado.	Decir Conditional
Basic	Decir::Conditional	He would say that planting a garden with your children plants more than seeds in the ground.	Diría que plantar un jardín con tus hijos planta más que semillas en la tierra.	Decir Conditional
Basic	Decir::Conditional	She would say her childhood home was the place where her deepest roots in the faith were first formed.	Diría que su hogar de infancia fue el lugar donde se formaron por primera vez sus raíces más profundas en la fe.	Decir Conditional
Basic	Decir::Conditional	My grandmother would say that every child is a living prayer answered in human form.	Mi abuela diría que cada niño es una oración viva respondida en forma humana.	Decir Conditional
Basic	Decir::Conditional	He would say that the loyalty of a dog teaches you something about the unconditional love of God.	Diría que la lealtad de un perro te enseña algo sobre el amor incondicional de Dios.	Decir Conditional
Basic	Decir::Conditional	The professor would say the same thing Paul said — that knowledge without love accomplishes nothing at all.	El profesor diría lo mismo que dijo Pablo — que el conocimiento sin amor no logra absolutamente nada.	Decir Conditional
Basic	Decir::Conditional	She would say that music reaches the places in a person where words alone simply cannot go.	Diría que la música llega a los lugares en una persona donde las palabras solas simplemente no pueden ir.	Decir Conditional
Basic	Decir::Conditional	He would say that choosing integrity over advancement was the best professional decision of his life.	Diría que elegir la integridad sobre el avance fue la mejor decisión profesional de su vida.	Decir Conditional
Basic	Decir::Conditional	We would say that God is faithful if asked, and we would say it with absolute certainty and joy.	Diríamos que Dios es fiel si se nos preguntara, y lo diríamos con absoluta certeza y alegría.	Decir Conditional
Basic	Decir::Conditional	We would say the whole passage again if the group needed more time to wrestle with the meaning.	Diríamos todo el pasaje de nuevo si el grupo necesitara más tiempo para reflexionar sobre el significado.	Decir Conditional
Basic	Decir::Conditional	We would say the church is at its best when it is serving its community with no strings attached.	Diríamos que la iglesia está en su mejor momento cuando sirve a su comunidad sin condiciones.	Decir Conditional
Basic	Decir::Conditional	We would say a blessing over every home we entered on the mission trip if given the chance.	Diríamos una bendición sobre cada hogar al que entráramos en el viaje misionero si se nos diera la oportunidad.	Decir Conditional
Basic	Decir::Conditional	We would say grace before the meal in whichever language best reached the hearts at the table.	Diríamos gracia antes de la comida en cualquier idioma que mejor llegara a los corazones en la mesa.	Decir Conditional
Basic	Decir::Conditional	We would say our home is open to anyone who needs it because that is what we believe hospitality means.	Diríamos que nuestro hogar está abierto para cualquiera que lo necesite porque eso es lo que creemos que significa la hospitalidad.	Decir Conditional
Basic	Decir::Conditional	We would say the same blessing over this family that our parents said over ours when we were young.	Diríamos la misma bendición sobre esta familia que nuestros padres dijeron sobre la nuestra cuando éramos jóvenes.	Decir Conditional
Basic	Decir::Conditional	We would say that friendship in Christ is a covenant not just a convenience or a casual connection.	Diríamos que la amistad en Cristo es un pacto y no solo una conveniencia o una conexión casual.	Decir Conditional
Basic	Decir::Conditional	We would say the same things to our children that our parents said to us about faith, integrity, and love.	Les diríamos a nuestros hijos las mismas cosas que nuestros padres nos dijeron sobre la fe, la integridad y el amor.	Decir Conditional
Basic	Decir::Conditional	We would say that every song sung with a pure heart reaches the very throne room of God.	Diríamos que cada canción cantada con un corazón puro llega hasta la sala del trono de Dios.	Decir Conditional
Basic	Decir::Conditional	They would say the Scripture has no equal when it comes to providing comfort in the darkest of moments.	Dirían que las Escrituras no tienen igual cuando se trata de brindar consuelo en los momentos más oscuros.	Decir Conditional
Basic	Decir::Conditional	They would say that the small group study on prayer transformed how they approached God entirely.	Dirían que el estudio del grupo pequeño sobre la oración transformó completamente cómo se acercaban a Dios.	Decir Conditional
Basic	Decir::Conditional	They would say the church community stepped in like a family when they needed it most.	Dirían que la comunidad de la iglesia intervino como una familia cuando más la necesitaban.	Decir Conditional
Basic	Decir::Conditional	They would say the mission trip was the hardest thing they had ever done and the best thing too.	Dirían que el viaje misionero fue lo más difícil que habían hecho y también lo mejor.	Decir Conditional
Basic	Decir::Conditional	They would say that cooking together is one of the most powerful ways to build a family culture of faith.	Dirían que cocinar juntos es una de las formas más poderosas de construir una cultura familiar de fe.	Decir Conditional
Basic	Decir::Conditional	They would say the meal at that restaurant after the conference was a moment of pure and joyful fellowship.	Dirían que la comida en ese restaurante después de la conferencia fue un momento de compañerismo puro y alegre.	Decir Conditional
Basic	Decir::Conditional	They would say that if you prayed over your home it would feel completely different within a week.	Dirían que si oraras sobre tu hogar se sentiría completamente diferente en una semana.	Decir Conditional
Basic	Decir::Conditional	They would say their parents' prayers over them were the greatest shield they ever had growing up.	Dirían que las oraciones de sus padres sobre ellos fueron el mayor escudo que tuvieron al crecer.	Decir Conditional
Basic	Decir::Conditional	They would say that true friends are rare and worth every effort it takes to find and keep them.	Dirían que los amigos verdaderos son raros y valen cada esfuerzo que se hace para encontrarlos y conservarlos.	Decir Conditional
Basic	Decir::Conditional	They would say the class on biblical counseling changed how they listened to and cared for others.	Dirían que la clase sobre consejería bíblica cambió cómo escuchaban y cuidaban a los demás.	Decir Conditional
Basic	Decir::Conditional	They would say that resting in God's care was the most powerful medicine available during the illness.	Dirían que descansar en el cuidado de Dios fue la medicina más poderosa disponible durante la enfermedad.	Decir Conditional
Basic	Decir::Conditional	They would say that doing business with integrity was never easy but always right and always worth it.	Dirían que hacer negocios con integridad nunca fue fácil pero siempre fue correcto y siempre valió la pena.	Decir Conditional
Basic	Decir::Conditional	They would say the worship conference changed how they led, practiced, and prayed through music.	Dirían que la conferencia de adoración cambió cómo lideraban, practicaban y oraban a través de la música.	Decir Conditional
Basic	Decir::Present::Perfect	I have said what God says about my identity and it has transformed how I see myself.	He dicho lo que Dios dice sobre mi identidad y ha transformado cómo me veo a mí mismo.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said amen to more answered prayers this year than in any year I can remember before.	He dicho amén a más oraciones respondidas este año que en cualquier año que pueda recordar antes.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said the Lord's Prayer every morning for thirty years and it still fills me with peace.	He dicho el Padrenuestro cada mañana por treinta años y aún me llena de paz.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said yes to God in this season and watching him open doors has been breathtaking.	He dicho sí a Dios en esta temporada y ver cómo abre puertas ha sido impresionante.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said a blessing over every place I have stayed during the mission trip this month.	He dicho una bendición sobre cada lugar donde me he hospedado durante el viaje misionero este mes.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said grace before every meal on the trip and the locals have noticed and asked questions.	He dicho gracia antes de cada comida en el viaje y los lugareños se han dado cuenta y han hecho preguntas.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said everything I know about this recipe and still cannot get it to taste like my mother's.	He dicho todo lo que sé sobre esta receta y aún no puedo lograr que tenga el sabor de la de mi madre.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said many times that this home is not mine but God's, held in trust for his purposes.	He dicho muchas veces que este hogar no es mío sino de Dios, sostenido en fideicomiso para sus propósitos.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said to my children what my own parents said to me and I see it bearing fruit now.	Les he dicho a mis hijos lo que mis propios padres me dijeron y ahora lo veo dando fruto.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said the most meaningful things to my friends in the hard seasons not the easy ones.	Les he dicho las cosas más significativas a mis amigos en las temporadas difíciles y no en las fáciles.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said a gentle word to my dog every day and he has become the most trusting companion.	Le he dicho una palabra tierna a mi perro cada día y se ha convertido en el compañero más confiado.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said in every class I teach that understanding Scripture changes how you understand everything else.	He dicho en cada clase que enseño que entender las Escrituras cambia cómo entiendes todo lo demás.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said God's healing promises over my body daily and I am seeing the results of that faith.	He dicho las promesas de sanidad de Dios sobre mi cuerpo diariamente y estoy viendo los resultados de esa fe.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said what needed to be said at work and maintained my integrity even when it cost me something.	He dicho lo que era necesario decir en el trabajo y he mantenido mi integridad incluso cuando me costó algo.	Decir Present Perfect
Basic	Decir::Present::Perfect	I have said the words to that worship song so many times they now live permanently in my soul.	He dicho las palabras de esa canción de adoración tantas veces que ahora viven permanentemente en mi alma.	Decir Present Perfect
